2025-05-08 17:16:02,649 - INFO - 処理開始: /Volumes/T7/JPG書き出し [目標=200KB, 許容誤差=50KB, 品質モード=MSE]
2025-05-08 17:16:08,629 - INFO - 変換成功: /Volumes/T7/JPG書き出し/7cm/A-1/0016_A_1_93_nt_rasha_white_gray_46Y_100_668368.jpg -> /Volumes/T7/JPG書き出し/AVIF出力/7cm/A-1/0016_A_1_93_nt_rasha_white_gray_46Y_100_668368.avif (品質=75, サイズ: 1.89 MB -> 189.5 KB, 圧縮率: 90.2%, 反復: 2)
2025-05-08 17:16:08,980 - INFO - 変換成功: /Volumes/T7/JPG書き出し/7cm/A-1/0017_A_1_95_nt_rasha_light_gray_46Y_100_668434.jpg -> /Volumes/T7/JPG書き出し/AVIF出力/7cm/A-1/0017_A_1_95_nt_rasha_light_gray_46Y_100_668434.avif (品質=62, サイズ: 2.04 MB -> 212.9 KB, 圧縮率: 89.8%, 反復: 3)
2025-05-08 17:16:09,247 - INFO - 変換成功: /Volumes/T7/JPG書き出し/7cm/A-1/0018_A_1_96_nt_rasha_silver_gray_46Y_100_667956.jpg -> /Volumes/T7/JPG書き出し/AVIF出力/7cm/A-1/0018_A_1_96_nt_rasha_silver_gray_46Y_100_667956.avif (品質=50, サイズ: 2.45 MB -> 231.7 KB, 圧縮率: 90.8%, 反復: 1)
2025-05-08 17:16:09,509 - INFO - 変換成功: /Volumes/T7/JPG書き出し/7cm/A-1/0019_A_1_98_nt_rasha_gray_46Y_100_667592.jpg -> /Volumes/T7/JPG書き出し/AVIF出力/7cm/A-1/0019_A_1_98_nt_rasha_gray_46Y_100_667592.avif (品質=50, サイズ: 2.52 MB -> 207.1 KB, 圧縮率: 92.0%, 反復: 1)
2025-05-08 17:16:09,988 - INFO - 変換成功: /Volumes/T7/JPG書き出し/7cm/A-1/0020_A_1_100_nt_rasha_string_beige_46Y_100_668178.jpg -> /Volumes/T7/JPG書き出し/AVIF出力/7cm/A-1/0020_A_1_100_nt_rasha_string_beige_46Y_100_668178.avif (品質=37, サイズ: 2.68 MB -> 177.2 KB, 圧縮率: 93.6%, 反復: 3)
2025-05-08 17:16:10,486 - INFO - 変換成功: /Volumes/T7/JPG書き出し/7cm/A-1/0021_A_1_101_nt_rasha_yorktown_gray_46Y_100_667600.jpg -> /Volumes/T7/JPG書き出し/AVIF出力/7cm/A-1/0021_A_1_101_nt_rasha_yorktown_gray_46Y_100_667600.avif (品質=25, サイズ: 3.11 MB -> 182.2 KB, 圧縮率: 94.3%, 反復: 2)
2025-05-08 17:16:10,925 - INFO - 変換成功: /Volumes/T7/JPG書き出し/7cm/A-1/0022_A_1_103_nt_rasha_silver_46Y_100_668350.jpg -> /Volumes/T7/JPG書き出し/AVIF出力/7cm/A-1/0022_A_1_103_nt_rasha_silver_46Y_100_668350.avif (品質=62, サイズ: 1.96 MB -> 239.6 KB, 圧縮率: 88.1%, 反復: 3)
2025-05-08 17:16:11,465 - INFO - 変換成功: /Volumes/T7/JPG書き出し/7cm/A-1/0023_A_1_105_nt_rasha_pale_gray_46Y_100_668251.jpg -> /Volumes/T7/JPG書き出し/AVIF出力/7cm/A-1/0023_A_1_105_nt_rasha_pale_gray_46Y_100_668251.avif (品質=43, サイズ: 2.18 MB -> 208.6 KB, 圧縮率: 90.6%, 反復: 4)
2025-05-08 17:16:12,014 - INFO - 変換成功: /Volumes/T7/JPG書き出し/7cm/A-1/0024_A_1_106_nt_rasha_lead_46Y_100_668400.jpg -> /Volumes/T7/JPG書き出し/AVIF出力/7cm/A-1/0024_A_1_106_nt_rasha_lead_46Y_100_668400.avif (品質=37, サイズ: 2.51 MB -> 230.5 KB, 圧縮率: 91.0%, 反復: 3)
2025-05-08 17:16:12,444 - INFO - 変換成功: /Volumes/T7/JPG書き出し/7cm/A-1/0025_A_1_107_nt_rasha_regency_cream_46Y_100_668202.jpg -> /Volumes/T7/JPG書き出し/AVIF出力/7cm/A-1/0025_A_1_107_nt_rasha_regency_cream_46Y_100_668202.avif (品質=62, サイズ: 2.38 MB -> 231.2 KB, 圧縮率: 90.5%, 反復: 3)
2025-05-08 17:16:12,770 - INFO - 変換成功: /Volumes/T7/JPG書き出し/7cm/A-1/0026_A_1_109_nt_rasha_cashmere_46Y_100_668186.jpg -> /Volumes/T7/JPG書き出し/AVIF出力/7cm/A-1/0026_A_1_109_nt_rasha_cashmere_46Y_100_668186.avif (品質=50, サイズ: 2.97 MB -> 212.4 KB, 圧縮率: 93.0%, 反復: 1)
2025-05-08 17:16:13,233 - INFO - 変換成功: /Volumes/T7/JPG書き出し/7cm/A-1/0027_A_1_111_nt_rasha_light_brown_46Y_100_667394.jpg -> /Volumes/T7/JPG書き出し/AVIF出力/7cm/A-1/0027_A_1_111_nt_rasha_light_brown_46Y_100_667394.avif (品質=37, サイズ: 3.18 MB -> 150.6 KB, 圧縮率: 95.4%, 反復: 3)
2025-05-08 17:16:13,533 - INFO - 変換成功: /Volumes/T7/JPG書き出し/7cm/A-1/0028_A_1_113_nt_rasha_mist_46Y_100_668194.jpg -> /Volumes/T7/JPG書き出し/AVIF出力/7cm/A-1/0028_A_1_113_nt_rasha_mist_46Y_100_668194.avif (品質=62, サイズ: 2.02 MB -> 172.4 KB, 圧縮率: 91.7%, 反復: 3)
2025-05-08 17:16:14,024 - INFO - 変換成功: /Volumes/T7/JPG書き出し/7cm/A-1/0029_A_1_115_nt_rasha_pink_beige_46Y_100_668079.jpg -> /Volumes/T7/JPG書き出し/AVIF出力/7cm/A-1/0029_A_1_115_nt_rasha_pink_beige_46Y_100_668079.avif (品質=37, サイズ: 2.76 MB -> 170.0 KB, 圧縮率: 94.0%, 反復: 3)
2025-05-08 17:16:14,357 - INFO - 変換成功: /Volumes/T7/JPG書き出し/7cm/A-1/0030_A_1_117_nt_rasha_mouse_gray_46Y_100_667410.jpg -> /Volumes/T7/JPG書き出し/AVIF出力/7cm/A-1/0030_A_1_117_nt_rasha_mouse_gray_46Y_100_667410.avif (品質=50, サイズ: 2.98 MB -> 216.1 KB, 圧縮率: 92.9%, 反復: 1)
2025-05-08 17:16:14,905 - INFO - 変換成功: /Volumes/T7/JPG書き出し/7cm/A-1/0031_A_1_119_nt_rasha_beige_46Y_100_668210.jpg -> /Volumes/T7/JPG書き出し/AVIF出力/7cm/A-1/0031_A_1_119_nt_rasha_beige_46Y_100_668210.avif (品質=43, サイズ: 2.80 MB -> 195.9 KB, 圧縮率: 93.2%, 反復: 4)
2025-05-08 17:16:15,490 - INFO - 変換成功: /Volumes/T7/JPG書き出し/7cm/A-1/0032_A_1_121_nt_rasha_olive_drab_46Y_100_668038.jpg -> /Volumes/T7/JPG書き出し/AVIF出力/7cm/A-1/0032_A_1_121_nt_rasha_olive_drab_46Y_100_668038.avif (品質=37, サイズ: 2.89 MB -> 233.1 KB, 圧縮率: 92.1%, 反復: 3)
2025-05-08 17:16:15,707 - INFO - 変換成功: /Volumes/T7/JPG書き出し/7cm/A-1/0033_A_1_122_nt_rasha_beige_white_46Y_100_668442.jpg -> /Volumes/T7/JPG書き出し/AVIF出力/7cm/A-1/0033_A_1_122_nt_rasha_beige_white_46Y_100_668442.avif (品質=75, サイズ: 1.89 MB -> 180.0 KB, 圧縮率: 90.7%, 反復: 2)
2025-05-08 17:16:16,057 - INFO - 変換成功: /Volumes/T7/JPG書き出し/7cm/A-1/0034_A_1_124_nt_rasha_pearl_pink_46Y_100_668418.jpg -> /Volumes/T7/JPG書き出し/AVIF出力/7cm/A-1/0034_A_1_124_nt_rasha_pearl_pink_46Y_100_668418.avif (品質=81, サイズ: 1.73 MB -> 196.8 KB, 圧縮率: 88.9%, 反復: 4)
2025-05-08 17:16:16,393 - INFO - 変換成功: /Volumes/T7/JPG書き出し/7cm/A-1/0035_A_1_125_nt_rasha_white_rose_46Y_100_668467.jpg -> /Volumes/T7/JPG書き出し/AVIF出力/7cm/A-1/0035_A_1_125_nt_rasha_white_rose_46Y_100_668467.avif (品質=81, サイズ: 1.59 MB -> 178.0 KB, 圧縮率: 89.1%, 反復: 4)
2025-05-08 17:16:16,681 - INFO - 変換成功: /Volumes/T7/JPG書き出し/7cm/A-1/0036_A_1_127_nt_rasha_lavender_46Y_100_668483.jpg -> /Volumes/T7/JPG書き出し/AVIF出力/7cm/A-1/0036_A_1_127_nt_rasha_lavender_46Y_100_668483.avif (品質=62, サイズ: 1.66 MB -> 171.5 KB, 圧縮率: 89.9%, 反復: 3)
2025-05-08 17:16:16,986 - INFO - 変換成功: /Volumes/T7/JPG書き出し/7cm/A-1/0037_A_1_129_nt_rasha_light_blue_46Y_100_668475.jpg -> /Volumes/T7/JPG書き出し/AVIF出力/7cm/A-1/0037_A_1_129_nt_rasha_light_blue_46Y_100_668475.avif (品質=62, サイズ: 1.82 MB -> 173.7 KB, 圧縮率: 90.7%, 反復: 3)
2025-05-08 17:16:17,319 - INFO - 変換成功: /Volumes/T7/JPG書き出し/7cm/A-1/0038_A_1_131_nt_rasha_pale_green_46Y_100_668459.jpg -> /Volumes/T7/JPG書き出し/AVIF出力/7cm/A-1/0038_A_1_131_nt_rasha_pale_green_46Y_100_668459.avif (品質=81, サイズ: 1.53 MB -> 178.2 KB, 圧縮率: 88.6%, 反復: 4)
